Step,Frame,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,X,Y,Z,F11,F12,F13,F21,F22,F23,F31,F32,F33,DMG,E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,S6,Ep1,Ep2,Ep3,Ep4,Ep5,Ep6
0.0,93.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8392860293388367,0.3983502686023712,0.3983502686023712,-0.1651500016450882,-4.952898104127433e-17,-2.415949723806078e-17,-5.536673211375097e-17,-4.57317952395897e-07,-4.5731800923931587e-07,-136.09735107421875,-6.1176713211051875e-15,2.8796795101206e-15,-2.3226551856548846e-15,0.3784584403038025,0.3784584403038025,-0.1089584082365036,-3.749108114379422e-17,-2.8601989831785024e-17,-5.1783564371183564e-17
0.0,94.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8399404883384705,0.4038853347301483,0.4038853347301483,-0.16695000231266022,-4.886490721062696e-17,-2.1875896412263188e-17,-5.740469338484482e-17,-5.0826249207602814e-05,-5.0826249207602814e-05,-136.0977020263672,-5.300431063704663e-15,4.087459130929297e-15,-3.4159712208946084e-15,0.3839121460914612,0.3839121460914612,-0.11052853614091873,-3.839246978346061e-17,-2.820741475342988e-17,-5.2113314959294154e-17
0.0,95.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8405591249465942,0.40945500135421753,0.40945500135421753,-0.16875000298023224,-5.013884476329743e-17,-2.971603337204899e-17,-5.970015267190397e-17,-3.8009827107998717e-07,-3.8009827107998717e-07,-136.09735107421875,-5.451520142154675e-15,-9.130762120308365e-16,-4.591861321788602e-15,0.3894043564796448,0.3894043564796448,-0.11210974305868149,-3.932609530595941e-17,-2.829618115932417e-17,-5.255971124866452e-17
0.0,96.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8411434292793274,0.4150569438934326,0.4150569438934326,-0.17055000364780426,-6.201763481559174e-17,-2.643632180028034e-17,-5.341686226917157e-17,-4.3609161366475746e-05,-4.3609161366475746e-05,-136.09765625,-1.0490220989773074e-14,1.1213481671126313e-15,-5.167953946083788e-16,0.39493250846862793,0.39493250846862793,-0.11370130628347397,-4.1134411386673834e-17,-2.8186457305430236e-17,-5.261027845387111e-17
0.0,97.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8416950106620789,0.4206915497779846,0.4206915497779846,-0.17235000431537628,-6.417926289698471e-17,-2.897742064204324e-17,-5.154322538984506e-17,-3.114532205472642e-07,-3.114532205472642e-07,-136.09735107421875,-1.0613958103806824e-14,-4.751472081083584e-16,6.409985885213554e-16,0.4004970192909241,0.4004970192909241,-0.11530333012342453,-4.29760860071313e-17,-2.8233255875766036e-17,-5.2547144720798615e-17
0.0,98.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8422152996063232,0.42635658383369446,0.42635658383369446,-0.1741500049829483,-6.85499529048169e-17,-2.5765471706054935e-17,-4.592400881776003e-17,-3.698502041515894e-05,-3.698502041515894e-05,-136.0976104736328,-1.1737438888122405e-14,1.4773269980860519e-15,3.964909557087597e-15,0.4060954451560974,0.4060954451560974,-0.11691511422395706,-4.5025111646098653e-17,-2.80868614509564e-17,-5.215424385600328e-17
0.0,99.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8427059054374695,0.43205222487449646,0.43205222487449646,-0.17595000565052032,-7.133499723538904e-17,-2.6294020265141618e-17,-5.0672475520067636e-17,-2.518579265142762e-07,-2.518579265142762e-07,-136.09735107421875,-1.2034851637661177e-14,1.0697511551306356e-15,8.841416194921888e-16,0.4117279052734375,0.4117279052734375,-0.11853670328855515,-4.713883604385746e-17,-2.7980211400218714e-17,-5.2066099489929627e-17
0.0,100.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8431680798530579,0.4377763271331787,0.4377763271331787,-0.17775000631809235,-6.729634414288053e-17,-2.458640184347695e-17,-4.4185897209994204e-17,-3.10194882331416e-05,-3.10194882331416e-05,-136.09756469726562,-9.191517887790785e-15,2.018743999344778e-15,4.687392662195257e-15,0.4173921048641205,0.4173921048641205,-0.12016742676496506,-4.876227064022138e-17,-2.777781353921679e-17,-5.15961484054362e-17
0.0,101.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8436033129692078,0.4435288906097412,0.4435288906097412,-0.17955000698566437,-6.821791598949321e-17,-1.3032872442928292e-17,-3.7528218244575404e-17,-2.0121879629186878e-07,-2.0121878208101407e-07,-136.09735107421875,-8.844866265995174e-15,8.744957035800634e-15,8.343433772648942e-15,0.4230879843235016,0.4230879843235016,-0.1218072697520256,-5.033320904619024e-17,-2.689615812024347e-17,-5.0754975205641225e-17
0.0,102.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8440128564834595,0.449307918548584,0.449307918548584,-0.1813499927520752,-6.751996084095567e-17,-9.88868614272033e-18,-4.001341291181952e-17,-2.5741755962371826e-05,-2.5741755962371826e-05,-136.0975341796875,-7.79132838026617e-15,1.0058878778746241e-14,6.352975803303011e-15,0.42881330847740173,0.42881330847740173,-0.12345559895038605,-5.172418934681451e-17,-2.587678374672497e-17,-5.011115737383405e-17
0.0,103.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8443980813026428,0.4551132321357727,0.4551132321357727,-0.18314999341964722,-7.622068327515184e-17,9.262305278225774e-19,-4.2417292416127225e-17,-1.5901578365173918e-07,-1.5901581207344861e-07,-136.09735107421875,-1.1075301374792457e-14,1.5810710217185192e-14,4.5384999401774755e-15,0.4345678985118866,0.4345678985118866,-0.12511233985424042,-5.371155363419971e-17,-2.426633588597813e-17,-4.964887590798022e-17
0.0,104.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8447601199150085,0.46094295382499695,0.46094295382499695,-0.18494999408721924,-8.484686680998964e-17,-4.650634396899736e-18,-4.093159662664318e-17,-2.1149297026568092e-05,-2.1149297026568092e-05,-136.09750366210938,-1.404135071696221e-14,1.1542434115972573e-14,5.129493885718114e-15,0.44034966826438904,0.44034966826438904,-0.12677691876888275,-5.624306710702435e-17,-2.308508722966668e-17,-4.9123923930196914e-17
0.0,105.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8451003432273865,0.46679675579071045,0.46679675579071045,-0.18674999475479126,-8.740151817890861e-17,-1.0863197548536402e-18,-3.886314216944818e-17,-1.244487037865838e-07,-1.2444868957572908e-07,-136.09735107421875,-1.4018218247172694e-14,1.2914436908111407e-14,6.0236205942903326e-15,0.4461582601070404,0.4461582601070404,-0.1284492164850235,-5.878212115831302e-17,-2.1757298564757785e-17,-4.850461049685601e-17
0.0,106.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8454197645187378,0.4726729691028595,0.4726729691028595,-0.18854999542236328,-8.689329841055603e-17,-1.9672340199981125e-18,-4.022347708273859e-17,-1.721414810162969e-05,-1.721414810162969e-05,-136.09747314453125,-1.261887661962828e-14,1.1592297251511539e-14,4.8507857412370854e-15,0.45199182629585266,0.45199182629585266,-0.13012869656085968,-6.107754074070277e-17,-2.05603252050017e-17,-4.800373940106535e-17
0.0,107.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.845719575881958,0.4785711169242859,0.4785711169242859,-0.1903499960899353,-7.475701034229641e-17,7.153616756036194e-18,-3.8859754037659164e-17,-9.656840660454691e-08,-9.656842081540162e-08,-136.09735107421875,-6.1275693246103276e-15,1.6200131920619462e-14,5.3450989226616445e-15,0.45784980058670044,0.45784980058670044,-0.13181520998477936,-6.219684184094012e-17,-1.8880556300200467e-17,-4.7449511847042573e-17
0.0,108.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8460007905960083,0.48448970913887024,0.48448970913887024,-0.19214999675750732,-7.143664118905955e-17,3.1691737721519647e-18,-3.5774860043759e-17,-1.3889795809518546e-05,-1.3889795809518546e-05,-136.09744262695312,-4.13063028266848e-15,1.2864032518519145e-14,6.81110881941855e-15,0.4637305438518524,0.4637305438518524,-0.13350827991962433,-6.295429443657738e-17,-1.754152459640575e-17,-4.6740538652745824e-17
0.0,109.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8462645411491394,0.49042820930480957,0.49042820930480957,-0.19394999742507935,-7.7040611168094e-17,2.755821693891866e-18,-3.4316269308587097e-17,-7.438337235043946e-08,-7.438337945586682e-08,-136.09735107421875,-6.285413490814693e-15,1.181992549762487e-14,7.23512843061637e-15,0.46963343024253845,0.46963343024253845,-0.13520771265029907,-6.411122232851855e-17,-1.630654063314163e-17,-4.598458821710096e-17
0.0,110.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8465116620063782,0.4963851869106293,0.4963851869106293,-0.19574999809265137,-8.479265670136536e-17,2.1391817082907355e-18,-3.218513441329528e-17,-1.1117836038465612e-05,-1.1117836038465612e-05,-136.09742736816406,-9.211942393247928e-15,1.0723157591366848e-14,8.022115212239812e-15,0.4755569398403168,0.4755569398403168,-0.13691309094429016,-6.581275270087483e-17,-1.518223509019833e-17,-4.514348119175499e-17
0.0,111.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8467432260513306,0.5023601651191711,0.5023601651191711,-0.1975499987602234,-8.700171862780458e-17,9.538861535504303e-18,-3.061812346087482e-17,-5.693607008083745e-08,-5.693610205526056e-08,-136.09735107421875,-9.422328436686951e-15,1.43479503858469e-14,8.430415586002486e-15,0.48150041699409485,0.48150041699409485,-0.13862423598766327,-6.755901038331307e-17,-1.3672802525856466e-17,-4.4256584756420536e-17
0.0,112.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8469600677490234,0.5083518028259277,0.5083518028259277,-0.1993499994277954,-9.245661080812227e-17,-1.6487496318304956e-18,-2.1204199285090528e-17,-8.833863830659539e-06,-8.833863830659539e-06,-136.097412109375,-1.1054265311547396e-14,6.968074612456613e-15,1.33591181939916e-14,0.48746252059936523,0.48746252059936523,-0.14034071564674377,-6.961413068903372e-17,-1.2937454677728463e-17,-4.284678444249946e-17
0.0,113.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8471630811691284,0.5143595337867737,0.5143595337867737,-0.20115000009536743,-9.236174311802979e-17,-5.192735483142488e-18,-2.261874430700521e-17,-4.335223025009327e-08,-4.3352155643106016e-08,-136.09735107421875,-1.0084901324951788e-14,4.481738991832544e-15,1.1705626871722375e-14,0.4934425354003906,0.4934425354003906,-0.14206236600875854,-7.149466956339137e-17,-1.2463068250790527e-17,-4.160775722040118e-17
0.0,114.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8473530411720276,0.520382285118103,0.520382285118103,-0.20295000076293945,-9.728131047568277e-17,-7.740610588483424e-18,-2.9088381958133555e-17,-6.972244591452181e-06,-6.972244591452181e-06,-136.09739685058594,-1.1416553161549322e-14,2.729152438031091e-15,7.235064903145325e-15,0.4994392395019531,0.4994392395019531,-0.14378882944583893,-7.362947052315803e-17,-1.2173385464371393e-17,-4.08397994309845e-17
0.0,115.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.847530722618103,0.526419460773468,0.526419460773468,-0.20475000143051147,-9.696960235109318e-17,2.65417774022135e-18,-3.3145669775481654e-17,-3.286599792318157e-08,-3.2865948185190064e-08,-136.09735107421875,-1.0320091034185259e-14,8.558220999281899e-15,4.440923015203201e-15,0.5054519772529602,0.5054519772529602,-0.1455198973417282,-7.556440479459717e-17,-1.1262551249290266e-17,-4.03671616638615e-17
0.0,116.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.847696840763092,0.5324699878692627,0.5324699878692627,-0.2065500020980835,-1.0871964339540484e-16,-5.572206243512415e-18,-2.7973686599546896e-17,-5.469666575663723e-06,-5.469666575663723e-06,-136.09739685058594,-1.4642285864688298e-14,3.2805128649367535e-15,7.144901634041894e-15,0.5114796757698059,0.5114796757698059,-0.14725527167320251,-7.83165207193448e-17,-1.0912547143881315e-17,-3.960485848111223e-17
0.0,117.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8478521704673767,0.5385333895683289,0.5385333895683289,-0.20835000276565552,-1.2041547433109222e-16,-1.0424010965385047e-17,-2.242223266324221e-17,-2.482840599782321e-08,-2.482846994666943e-08,-136.09735107421875,-1.8571043208554135e-14,2.8133283488677367e-16,9.89494825729938e-15,0.5175216197967529,0.5175216197967529,-0.14899474382400513,-8.18153491266563e-17,-1.0882460103460924e-17,-3.854664301475069e-17
0.0,118.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8479973673820496,0.5446087121963501,0.5446087121963501,-0.21015000343322754,-1.247861643389244e-16,-1.669205477506687e-17,-2.306428363726097e-17,-4.26752922066953e-06,-4.26752922066953e-06,-136.09738159179688,-1.8935606189052386e-14,-3.342120535805874e-15,8.906630214443063e-15,0.5235768556594849,0.5235768556594849,-0.15073804557323456,-8.53907016667963e-17,-1.1240668186185175e-17,-3.7592033574472645e-17
0.0,119.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8481329679489136,0.5506953597068787,0.5506953597068787,-0.21195000410079956,-1.287028446870283e-16,-1.0498549864743426e-17,-2.4329750860458896e-17,-1.8703891768723224e-08,-1.8703897097793742e-08,-136.09735107421875,-1.9067082643125198e-14,4.265102586396613e-16,7.62210051476718e-15,0.529644787311554,0.529644787311554,-0.15248499810695648,-8.899842012994428e-17,-1.1194858923861989e-17,-3.6773386157118714e-17
0.0,120.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8482596278190613,0.556792676448822,0.556792676448822,-0.21375000476837158,-1.3911118554288913e-16,-1.6759817410847214e-17,-2.560877061081289e-17,-3.313329898446682e-06,-3.313329898446682e-06,-136.09738159179688,-2.204045289105807e-14,-3.195407864836088e-15,6.410739215141018e-15,0.5357244610786438,0.5357244610786438,-0.1542353481054306,-9.317684027619464e-17,-1.1538726176306408e-17,-3.608350760008214e-17
0.0,121.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8483779430389404,0.5629000067710876,0.5629000067710876,-0.2155500054359436,-1.4565027989569233e-16,-1.0539207446211632e-17,-2.2347693763883833e-17,-1.4059145847511445e-08,-1.405916272290142e-08,-136.09735107421875,-2.3058683055413726e-14,5.734401935604181e-16,7.88045826917395e-15,0.5418154001235962,0.5418154001235962,-0.1559889316558838,-9.75563513380791e-17,-1.1476902697324194e-17,-3.5233903775484023e-17
0.0,122.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8484883904457092,0.5690167546272278,0.5690167546272278,-0.21735000610351562,-1.4626014361771543e-16,-1.0939006997315662e-17,-2.6689584651509377e-17,-2.5612571334932e-06,-2.5612571334932e-06,-136.0973663330078,-2.138482228482893e-14,3.0835607111016244e-16,4.8981454709004415e-15,0.5479167699813843,0.5479167699813843,-0.15774551033973694,-1.0162490866409262e-16,-1.1443601233043422e-17,-3.470492177375636e-17
0.0,123.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8485914468765259,0.5751423239707947,0.5751423239707947,-0.21915000677108765,-1.5370725728997524e-16,-1.6820803783049523e-17,-3.70352450692734e-17,-1.0550052387259257e-08,-1.0550057716329775e-08,-136.09735107421875,-2.285092281411119e-14,-3.0802772408211523e-15,-1.3349028549282144e-15,0.5540279746055603,0.5540279746055603,-0.1595049351453781,-1.0597945210636777e-16,-1.1776799509947132e-17,-3.484932103892852e-17
0.0,124.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8486876487731934,0.5812762379646301,0.5812762379646301,-0.22095000743865967,-1.604157582322293e-16,-3.0427541047742604e-17,-3.805676680366209e-17,-1.9722035631275503e-06,-1.9722035631275503e-06,-136.0973663330078,-2.3866805003137058e-14,-1.0676530968719341e-14,-1.836088120532966e-15,0.5601484179496765,0.5601484179496765,-0.1612670123577118,-1.1053443133723188e-16,-1.293343292559023e-17,-3.504823150646792e-17
0.0,125.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8487773537635803,0.5874179005622864,0.5874179005622864,-0.2227499932050705,-1.5766459521954733e-16,-3.046819862921081e-17,-3.795342878409706e-17,-7.906882260044767e-09,-7.906916010824716e-09,-136.09735107421875,-2.0649845020232795e-14,-1.0031226541150177e-14,-1.6619952154223031e-15,0.5662776231765747,0.5662776231765747,-0.16303160786628723,-1.1448105562351018e-16,-1.4021703999508883e-17,-3.522853702766978e-17
0.0,126.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8488610982894897,0.59356689453125,0.59356689453125,-0.22454999387264252,-1.5822702509652418e-16,-2.674125366129189e-17,-3.813469383480948e-17,-1.5133938404687797e-06,-1.5133938404687797e-06,-136.0973663330078,-1.9155233361945953e-14,-7.272179345795167e-15,-1.6615436409822982e-15,0.5724148750305176,0.5724148750305176,-0.1647985279560089,-1.1814688187032879e-16,-1.4811694571721526e-17,-3.540903445477375e-17
0.0,127.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8489391803741455,0.5997227430343628,0.5997227430343628,-0.22634999454021454,-1.6492197351162217e-16,-2.7086843103771643e-17,-3.5795188834493105e-17,-5.920567147654765e-09,-5.920507639700645e-09,-136.09735107421875,-2.0469779368173686e-14,-7.01415828698493e-15,-2.2065283714846389e-16,0.5785597562789917,0.5785597562789917,-0.16656765341758728,-1.2206914734192863e-16,-1.557460490504041e-17,-3.543303592742759e-17
0.0,128.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8490119576454163,0.6058849692344666,0.6058849692344666,-0.22814999520778656,-1.769837226805234e-16,-2.82794654935057e-17,-4.329481854948268e-17,-1.1577843679333455e-06,-1.1577844816201832e-06,-136.0973663330078,-2.401884572310331e-14,-7.255896831450098e-15,-4.4899585995527e-15,0.5847117900848389,0.5847117900848389,-0.1683388203382492,-1.266767948167552e-16,-1.6364722863067386e-17,-3.592195922645053e-17
0.0,129.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8490798473358154,0.6120532155036926,0.6120532155036926,-0.22994999587535858,-1.8122566368037295e-16,-2.983800611645361e-17,-4.941209049455324e-17,-2.0988393316656584e-06,-2.0988393316656584e-06,-136.0973663330078,-2.3846889564481215e-14,-7.690988010301478e-15,-7.700605222384603e-15,0.5908704996109009,0.5908704996109009,-0.17011190950870514,-1.312564372647632e-16,-1.7203129970893983e-17,-3.6761415199293847e-17
0.0,130.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8491431474685669,0.6182270646095276,0.6182270646095276,-0.2317499965429306,-1.8594871939426293e-16,-3.149819069307204e-17,-5.352358842052561e-17,-3.844003337860613e-09,-3.844019325072168e-09,-136.09735107421875,-2.389835698042228e-14,-8.156359769984252e-15,-9.564024343268387e-15,0.5970355272293091,0.5970355272293091,-0.17188681662082672,-1.3585063809155211e-16,-1.809317631000104e-17,-3.7805068978152e-17
0.0,131.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8492020964622498,0.6244062185287476,0.6244062185287476,-0.23354999721050262,-1.855082622616907e-16,-3.044786983847671e-17,-4.997790850331911e-17,-7.695205681557127e-07,-7.695205113122938e-07,-136.09735107421875,-2.168891727728859e-14,-7.046241777444555e-15,-6.942524710635634e-15,0.6032063364982605,0.6032063364982605,-0.1736634075641632,-1.4002404883201286e-16,-1.886280831297753e-17,-3.8563375224181414e-17
0.0,132.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8492570519447327,0.6305902600288391,0.6305902600288391,-0.23534999787807465,-1.936262260281759e-16,-3.182345134481769e-17,-4.9364656649506997e-17,-1.3945543742011068e-06,-1.3945543742011068e-06,-136.0973663330078,-2.340221759596344e-14,-7.38889709779502e-15,-6.157840164562828e-15,0.609382688999176,0.609382688999176,-0.17544156312942505,-1.445311243792428e-16,-1.9670584922721288e-17,-3.923656789390157e-17
0.0,133.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8493083119392395,0.6367788910865784,0.6367788910865784,-0.23714999854564667,-1.9611989102489256e-16,-2.417304976521685e-17,-5.064367639986099e-17,-2.484559225024441e-09,-2.4845570045783916e-09,-136.09735107421875,-2.251459652394261e-14,-2.5659164836009784e-15,-6.500814392817935e-15,0.6155641078948975,0.6155641078948975,-0.17722120881080627,-1.488708579798308e-16,-1.995133167698301e-17,-3.994784726774612e-17
0.0,134.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8493559956550598,0.6429718732833862,0.6429718732833862,-0.2389499992132187,-2.0265898537769576e-16,-3.3354886913453466e-17,-5.0287922562014184e-17,-5.099913664707856e-07,-5.099912527839479e-07,-136.09735107421875,-2.34661194555702e-14,-7.635936797960579e-15,-5.89068809058119e-15,0.6217503547668457,0.6217503547668457,-0.17900222539901733,-1.5339748145929658e-16,-2.0787454111957736e-17,-4.059286616580272e-17
0.0,135.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8494004607200623,0.6491687893867493,0.6491687893867493,-0.2407499998807907,-2.0381772644953965e-16,-3.002096523306054e-17,-5.247496163182479e-17,-9.223230108545977e-07,-9.223230108545977e-07,-136.09735107421875,-2.198952927026914e-14,-5.258591447758563e-15,-6.766989837811389e-15,0.6279410123825073,0.6279410123825073,-0.18078452348709106,-1.576423473697921e-16,-2.13636763984683e-17,-4.1334377336674853e-17
0.0,136.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8494418859481812,0.6553695201873779,0.6553695201873779,-0.24255000054836273,-1.9073953774393325e-16,-3.383600162749391e-17,-4.391484666687283e-17,-1.247863679054717e-06,-1.247863679054717e-06,-136.0973663330078,-1.4430058371621944e-14,-7.101002457484545e-15,-1.4691667885513224e-15,0.634135901927948,0.634135901927948,-0.1825680285692215,-1.60429800450308e-16,-2.2142311435231817e-17,-4.149547241533078e-17
0.0,137.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8494804501533508,0.6615737080574036,0.6615737080574036,-0.24435000121593475,-1.906107887359506e-16,-4.2448632635175634e-17,-4.860910326055616e-17,-1.5013970369182061e-06,-1.5013970369182061e-06,-136.0973663330078,-1.3154835022937544e-14,-1.1557983946818267e-14,-4.048947507432959e-15,0.6403346061706543,0.6403346061706543,-0.18435265123844147,-1.629725271835164e-16,-2.3410457069253188e-17,-4.193972465255341e-17
0.0,138.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8495163917541504,0.6677811741828918,0.6677811741828918,-0.24615000188350677,-2.0400068556614658e-16,-3.557750136704875e-17,-5.955615707087074e-17,-1.2049090614141278e-09,-1.2049692355020625e-09,-136.09735107421875,-1.7877941558804358e-14,-6.9234524932787825e-15,-1.0024335081091316e-14,0.6465370655059814,0.6465370655059814,-0.186138316988945,-1.6643022155332686e-16,-2.417054837104449e-17,-4.304024544416336e-17
