Step,Frame,Label,X,Y,Z,Ux,Uy,Uz,Fx,Fy,Fz
0.0,21.0,5.0,-0.5,-0.5,0.5,-9.535338986865746e-19,2.0677021364278844e-18,-0.003949999809265137,0.0,0.0,-30.05050277709961
0.0,21.0,6.0,0.5,-0.5,0.5,0.002807628596201539,-0.00284010567702353,-0.003949999809265137,0.0,0.0,-30.05050277709961
0.0,21.0,7.0,0.5,0.5,0.5,0.005647734273225069,-3.247702261433005e-05,-0.003949999809265137,0.0,0.0,-30.05050277709961
0.0,21.0,8.0,-0.5,0.5,0.5,0.00284010567702353,0.002807628596201539,-0.003949999809265137,0.0,0.0,-30.05050277709961
0.0,22.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.004149999935179949,1.9997828393236716e-10,1.9864088152132808e-10,31.58742332458496
0.0,22.0,2.0,0.5,-0.5,-0.5,0.002949155867099762,-0.0033701902721077204,0.004149999935179949,0.0,0.0,31.58742332458496
0.0,22.0,3.0,0.5,0.5,-0.5,0.006319346372038126,-0.00042103443411178887,0.004149999935179949,0.0,0.0,31.58742332458496
0.0,22.0,4.0,-0.5,0.5,-0.5,0.0033701902721077204,0.002949155867099762,0.004149999935179949,0.0,0.0,31.58742332458496
0.0,22.0,5.0,-0.5,-0.5,0.5,-4.1489500274705724e-19,8.080988999899247e-19,-0.004149999935179949,0.0,0.0,-31.58742332458496
0.0,22.0,6.0,0.5,-0.5,0.5,0.002949155867099762,-0.0033701902721077204,-0.004149999935179949,0.0,0.0,-31.58742332458496
0.0,22.0,7.0,0.5,0.5,0.5,0.006319346372038126,-0.00042103443411178887,-0.004149999935179949,0.0,0.0,-31.58742332458496
0.0,22.0,8.0,-0.5,0.5,0.5,0.0033701902721077204,0.002949155867099762,-0.004149999935179949,0.0,0.0,-31.58742332458496
0.0,23.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.004350000061094761,-1.7376343919295323e-08,-1.7241665872802514e-08,33.12583923339844
0.0,23.0,2.0,0.5,-0.5,-0.5,0.003090472426265478,-0.003902663476765156,0.004350000061094761,0.0,0.0,33.12583923339844
0.0,23.0,3.0,0.5,0.5,-0.5,0.006993135903030634,-0.0008121909922920167,0.004350000061094761,0.0,0.0,33.12583923339844
0.0,23.0,4.0,-0.5,0.5,-0.5,0.003902663476765156,0.003090472426265478,0.004350000061094761,0.0,0.0,33.12583923339844
0.0,23.0,5.0,-0.5,-0.5,0.5,-3.844520420187209e-18,-2.4841637417069347e-19,-0.004350000061094761,0.0,0.0,-33.12583923339844
