Step,Frame,Label,X,Y,Z,Ux,Uy,Uz,Fx,Fy,Fz
0.0,20.0,7.0,0.5,0.5,0.5,0.0026549999602138996,0.0026549999602138996,-0.0037499999161809683,0.0,0.0,-28.256999969482422
0.0,20.0,8.0,-0.5,0.5,0.5,0.0,0.0026549999602138996,-0.0037499999161809683,3.6710725571356597e-16,0.0,-28.256999969482422
0.0,21.0,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.003949999809265137,-1.9836181782968525e-15,-3.540676705345307e-15,29.764039993286133
0.0,21.0,2.0,0.5,-0.5,-0.5,0.002796600107103586,0.0,0.003949999809265137,0.0,-1.9642329822659906e-15,29.764039993286133
0.0,21.0,3.0,0.5,0.5,-0.5,0.002796600107103586,0.002796600107103586,0.003949999809265137,0.0,0.0,29.764039993286133
0.0,21.0,4.0,-0.5,0.5,-0.5,-0.0,0.002796600107103586,0.003949999809265137,-1.0658053580249699e-15,0.0,29.764039993286133
0.0,21.0,5.0,-0.5,-0.5,0.5,-0.0,0.0,-0.003949999809265137,-2.6685641713139908e-15,-4.442174929899243e-15,-29.764039993286133
0.0,21.0,6.0,0.5,-0.5,0.5,0.002796600107103586,0.0,-0.003949999809265137,0.0,-3.597636494674606e-15,-29.764039993286133
0.0,21.0,7.0,0.5,0.5,0.5,0.002796600107103586,0.002796600107103586,-0.003949999809265137,0.0,0.0,-29.764039993286133
0.0,21.0,8.0,-0.5,0.5,0.5,-0.0,0.002796600107103586,-0.003949999809265137,-2.2756181755444324e-15,0.0,-29.764039993286133
0.0,22.0,1.0,-0.5,-0.5,-0.5,-0.0,-0.0,0.004149999935179949,-2.416808668154153e-16,-2.482413222803571e-16,31.271080017089844
0.0,22.0,2.0,0.5,-0.5,-0.5,0.002938200021162629,-0.0,0.004149999935179949,0.0,-7.452636856471499e-16,31.271080017089844
0.0,22.0,3.0,0.5,0.5,-0.5,0.002938200021162629,0.002938200021162629,0.004149999935179949,0.0,0.0,31.271080017089844
